doc_id,word_count,chars,path
Monsanto Company - SECOND A_R EXCLUSIVE AGENCY AND MARKETING AGREEMENT ,34983,219655,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\Monsanto Company - SECOND A_R EXCLUSIVE AGENCY AND MARKETING AGREEMENT _cleaned.txt
MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement,2512,16115,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement_cleaned.txt
MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT,3538,21973,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT_cleaned.txt
MOVADOGROUPINC_04_30_2003-EX-10.28-ENDORSEMENT AGREEMENT,2728,16433,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\MOVADOGROUPINC_04_30_2003-EX-10.28-ENDORSEMENT AGREEMENT_cleaned.txt
MphaseTechnologiesInc_20030911_10-K_EX-10.15_1560667_EX-10.15_Co-Branding Agreement,1209,7364,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\MphaseTechnologiesInc_20030911_10-K_EX-10.15_1560667_EX-10.15_Co-Branding Agreement_cleaned.txt
MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,9221,57327,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT_cleaned.txt
MRSFIELDSORIGINALCOOKIESINC_01_29_1998-EX-10-FRANCHISE AGREEMENT,34422,222417,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\MRSFIELDSORIGINALCOOKIESINC_01_29_1998-EX-10-FRANCHISE AGREEMENT_cleaned.txt
MSCIINC_02_28_2008-EX-10.10-,1876,11580,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\MSCIINC_02_28_2008-EX-10.10-_cleaned.txt
MTITECHNOLOGYCORP_11_16_2004-EX-10.102-Reseller Agreement Premier Addendum,4858,31681,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\MTITECHNOLOGYCORP_11_16_2004-EX-10.102-Reseller Agreement Premier Addendum_cleaned.txt
MusclepharmCorp_20170208_10-KA_EX-10.38_9893581_EX-10.38_Co-Branding Agreement,13765,86745,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\MusclepharmCorp_20170208_10-KA_EX-10.38_9893581_EX-10.38_Co-Branding Agreement_cleaned.txt
N2KINC_10_16_1997-EX-10.16-SPONSORSHIP AGREEMENT,5649,35496,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\N2KINC_10_16_1997-EX-10.16-SPONSORSHIP AGREEMENT_cleaned.txt
NakedBrandGroupInc_20150731_POS AM (on S-1)_EX-10.75_9196027_EX-10.75_Endorsement Agreement,7706,47927,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NakedBrandGroupInc_20150731_POS AM (on S-1)_EX-10.75_9196027_EX-10.75_Endorsement Agreement_cleaned.txt
NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT,7791,48093,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT_cleaned.txt
NATIONALPROCESSINGINC_07_18_1996-EX-10.4-SPONSORSHIP AGREEMENT,4394,28129,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NATIONALPROCESSINGINC_07_18_1996-EX-10.4-SPONSORSHIP AGREEMENT_cleaned.txt
NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,174,1074,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT_cleaned.txt
NeoformaInc_19991202_S-1A_EX-10.26_5224521_EX-10.26_Co-Branding Agreement,13811,90524,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NeoformaInc_19991202_S-1A_EX-10.26_5224521_EX-10.26_Co-Branding Agreement_cleaned.txt
NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT,5069,31898,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT_cleaned.txt
NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amendment,2920,17887,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_Amendment_cleaned.txt
NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,8700,56143,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New_cleaned.txt
"NETGEAR,INC_04_21_2003-EX-10.16- AMENDMENT #2 TO THE DISTRIBUTION AGREEMENT",558,3599,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NETGEAR,INC_04_21_2003-EX-10.16- AMENDMENT #2 TO THE DISTRIBUTION AGREEMENT_cleaned.txt"
"NETGEAR,INC_04_21_2003-EX-10.16-AMENDMENT TO THE DISTRIBUTOR AGREEMENT BETWEEN INGRAM MICRO AND NETGEAR",972,6374,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NETGEAR,INC_04_21_2003-EX-10.16-AMENDMENT TO THE DISTRIBUTOR AGREEMENT BETWEEN INGRAM MICRO AND NETGEAR_cleaned.txt"
"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT",6131,38922,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT_cleaned.txt"
NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,5301,32906,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT_cleaned.txt
NETZEEINC_11_14_2002-EX-10.3-MAINTENANCE AGREEMENT,475,3216,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NETZEEINC_11_14_2002-EX-10.3-MAINTENANCE AGREEMENT_cleaned.txt
NeuroboPharmaceuticalsInc_20190903_S-4_EX-10.36_11802165_EX-10.36_Manufacturing Agreement_ Supply Agreement,3202,19938,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NeuroboPharmaceuticalsInc_20190903_S-4_EX-10.36_11802165_EX-10.36_Manufacturing Agreement_ Supply Agreement_cleaned.txt
NEXSTARFINANCEHOLDINGSINC_03_27_2002-EX-10.26-OUTSOURCING AGREEMENT,18646,114905,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NEXSTARFINANCEHOLDINGSINC_03_27_2002-EX-10.26-OUTSOURCING AGREEMENT_cleaned.txt
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT,19080,119963,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT_cleaned.txt
NlsPharmaceuticsLtd_20200228_F-1_EX-10.14_12029046_EX-10.14_Development Agreement,10903,67702,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NlsPharmaceuticsLtd_20200228_F-1_EX-10.14_12029046_EX-10.14_Development Agreement_cleaned.txt
NmfSlfIInc_20200115_10-12GA_EX-10.5_11946987_EX-10.5_Trademark License Agreement,2777,17029,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NmfSlfIInc_20200115_10-12GA_EX-10.5_11946987_EX-10.5_Trademark License Agreement_cleaned.txt
"NOVOINTEGRATEDSCIENCES,INC_12_23_2019-EX-10.1-JOINT VENTURE AGREEMENT",3462,21900,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NOVOINTEGRATEDSCIENCES,INC_12_23_2019-EX-10.1-JOINT VENTURE AGREEMENT_cleaned.txt"
NUVEEN - REMARKETING AGREEMENT,11436,70291,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NUVEEN - REMARKETING AGREEMENT_cleaned.txt
NYLIACVARIABLEANNUITYSEPARATEACCOUNTIII_04_10_2020-EX-99.8.KK-SERVICE AGREEMENT,1079,6811,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\NYLIACVARIABLEANNUITYSEPARATEACCOUNTIII_04_10_2020-EX-99.8.KK-SERVICE AGREEMENT_cleaned.txt
"OAKTREECAPITALGROUP,LLC_03_02_2020-EX-10.8-Services Agreement",3350,19983,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\OAKTREECAPITALGROUP,LLC_03_02_2020-EX-10.8-Services Agreement_cleaned.txt"
"OASYSMOBILE,INC_07_05_2001-EX-10.17-OUTSOURCING AGREEMENT",8552,54148,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\OASYSMOBILE,INC_07_05_2001-EX-10.17-OUTSOURCING AGREEMENT_cleaned.txt"
OFGBANCORP_03_28_2007-EX-10.23-OUTSOURCING AGREEMENT,24452,156974,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\OFGBANCORP_03_28_2007-EX-10.23-OUTSOURCING AGREEMENT_cleaned.txt
OLDAPIWIND-DOWNLTD_01_08_2016-EX-1.3-AGENCY AGREEMENT1,15763,97841,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\OLDAPIWIND-DOWNLTD_01_08_2016-EX-1.3-AGENCY AGREEMENT1_cleaned.txt
OLDAPIWIND-DOWNLTD_01_08_2016-EX-1.3-AGENCY AGREEMENT2,651,3876,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\OLDAPIWIND-DOWNLTD_01_08_2016-EX-1.3-AGENCY AGREEMENT2_cleaned.txt
"OMINTO,INC_03_29_2004-EX-10-RESELLER AGREEMENT",4076,26354,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\OMINTO,INC_03_29_2004-EX-10-RESELLER AGREEMENT_cleaned.txt"
"ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT",9049,55317,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT_cleaned.txt"
ON4COMMUNICATIONSINC_07_02_2009-EX-10.1-PROMOTION AGREEMENT,2401,14799,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\ON4COMMUNICATIONSINC_07_02_2009-EX-10.1-PROMOTION AGREEMENT_cleaned.txt
"ONEMAINHOLDINGS,INC_02_20_2020-EX-99.D-JOINT FILING AGREEMENT",995,5791,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\ONEMAINHOLDINGS,INC_02_20_2020-EX-99.D-JOINT FILING AGREEMENT_cleaned.txt"
OPERALTD_04_30_2020-EX-4.14-SERVICE AGREEMENT,3415,20953,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\OPERALTD_04_30_2020-EX-4.14-SERVICE AGREEMENT_cleaned.txt
"OPTIMIZEDTRANSPORTATIONMANAGEMENT,INC_07_26_2000-EX-6.6-DISTRIBUTOR AGREEMENT",1397,8960,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\OPTIMIZEDTRANSPORTATIONMANAGEMENT,INC_07_26_2000-EX-6.6-DISTRIBUTOR AGREEMENT_cleaned.txt"
ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT,2935,18189,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT_cleaned.txt
"OTISWORLDWIDECORP_04_03_2020-EX-10.4-INTELLECTUAL PROPERTY AGREEMENT by and among UNITED TECHNOLOGIES CORPORATION, OTIS WORLDWIDE CORPORATION and CARRIER ~1",9899,62036,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\OTISWORLDWIDECORP_04_03_2020-EX-10.4-INTELLECTUAL PROPERTY AGREEMENT by and among UNITED TECHNOLOGIES CORPORATION, OTIS WORLDWIDE CORPORATION and CARRIER ~1_cleaned.txt"
PacificapEntertainmentHoldingsInc_20051115_8-KA_EX-1.01_4300894_EX-1.01_Content License Agreement,2554,18007,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PacificapEntertainmentHoldingsInc_20051115_8-KA_EX-1.01_4300894_EX-1.01_Content License Agreement_cleaned.txt
PACIFICSYSTEMSCONTROLTECHNOLOGYINC_08_24_2000-EX-10.53-SPONSORSHIP AGREEMENT,685,3956,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PACIFICSYSTEMSCONTROLTECHNOLOGYINC_08_24_2000-EX-10.53-SPONSORSHIP AGREEMENT_cleaned.txt
"PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT ",22929,141390,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT _cleaned.txt"
PalmerSquareCapitalBdcInc_20200116_10-12GA_EX-10.6_11949289_EX-10.6_Trademark License Agreement,2362,14729,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PalmerSquareCapitalBdcInc_20200116_10-12GA_EX-10.6_11949289_EX-10.6_Trademark License Agreement_cleaned.txt
PANDIONTHERAPEUTICSHOLDCOLLC_05_22_2020-EX-10.17-CONSULTING AGREEMENT,3580,22638,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PANDIONTHERAPEUTICSHOLDCOLLC_05_22_2020-EX-10.17-CONSULTING AGREEMENT_cleaned.txt
PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement,11251,67940,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement_cleaned.txt
PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,12917,85987,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement_cleaned.txt
ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,17819,113481,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement_cleaned.txt
PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement,10633,65396,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement_cleaned.txt
"PAXMEDICA,INC_07_02_2020-EX-10.12-Master Service Agreement",2755,16761,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PAXMEDICA,INC_07_02_2020-EX-10.12-Master Service Agreement_cleaned.txt"
PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement1,3083,19028,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement1_cleaned.txt
PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement2,134,838,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement2_cleaned.txt
PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement3,399,2528,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement3_cleaned.txt
PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement1,2776,16508,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement1_cleaned.txt
PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement2,5021,31983,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement2_cleaned.txt
PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement,8183,51637,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement_cleaned.txt
PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement,4277,26315,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement_cleaned.txt
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,25314,152400,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1_cleaned.txt
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement3,1040,6756,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement3_cleaned.txt
PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,2470,15017,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT_cleaned.txt
PharmagenInc_20120803_8-KA_EX-10.1_7693204_EX-10.1_Endorsement Agreement,2862,17477,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PharmagenInc_20120803_8-KA_EX-10.1_7693204_EX-10.1_Endorsement Agreement_cleaned.txt
PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement,48154,290602,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement_cleaned.txt
PHLVARIABLEINSURANCECOCT_08_17_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,16216,98256,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PHLVARIABLEINSURANCECOCT_08_17_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT_cleaned.txt
PhoenixNewMediaLtd_20110421_F-1_EX-10.17_6958322_EX-10.17_Content License Agreement,4049,24217,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PhoenixNewMediaLtd_20110421_F-1_EX-10.17_6958322_EX-10.17_Content License Agreement_cleaned.txt
PhotronicsInc_20171219_10-QA_EX-10.28_10982650_EX-10.28_Outsourcing Agreement,3986,25132,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PhotronicsInc_20171219_10-QA_EX-10.28_10982650_EX-10.28_Outsourcing Agreement_cleaned.txt
"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",17993,119631,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT_cleaned.txt"
PLAYAHOTELS_RESORTSNV_03_14_2017-EX-10.22-STRATEGIC ALLIANCE AGREEMENT (Hyatt Ziva Cancun),3633,22108,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PLAYAHOTELS_RESORTSNV_03_14_2017-EX-10.22-STRATEGIC ALLIANCE AGREEMENT (Hyatt Ziva Cancun)_cleaned.txt
PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement1,18656,115059,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement1_cleaned.txt
PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement2,544,3490,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement2_cleaned.txt
PrecheckHealthServicesInc_20200320_8-K_EX-99.2_12070169_EX-99.2_Distributor Agreement,999,6291,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PrecheckHealthServicesInc_20200320_8-K_EX-99.2_12070169_EX-99.2_Distributor Agreement_cleaned.txt
"PRECIGEN,INC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT",146,972,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PRECIGEN,INC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT_cleaned.txt"
PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT,3672,22725,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT_cleaned.txt
PRIMEENERGYRESOURCESCORP_04_02_2007-EX-10.28-COMPLETION AND LIQUIDITY MAINTENANCE AGREEMENT,770,4965,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PRIMEENERGYRESOURCESCORP_04_02_2007-EX-10.28-COMPLETION AND LIQUIDITY MAINTENANCE AGREEMENT_cleaned.txt
Principal Life Insurance Company - Broker Dealer Marketing and Servicing Agreement,4390,28674,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\Principal Life Insurance Company - Broker Dealer Marketing and Servicing Agreement_cleaned.txt
PROFOUNDMEDICALCORP_08_29_2019-EX-4.5-SUPPLY AGREEMENT,10305,66282,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PROFOUNDMEDICALCORP_08_29_2019-EX-4.5-SUPPLY AGREEMENT_cleaned.txt
PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT,2145,13812,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT_cleaned.txt
PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement,2308,14029,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement_cleaned.txt
QBIOMEDINC_04_08_2020-EX-99.1-JOINT FILING AGREEMENT,492,2722,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\QBIOMEDINC_04_08_2020-EX-99.1-JOINT FILING AGREEMENT_cleaned.txt
QIWI_06_16_2017-EX-99.(D)(2)-COOPERATION AGREEMENT,4278,25882,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\QIWI_06_16_2017-EX-99.(D)(2)-COOPERATION AGREEMENT_cleaned.txt
Quaker Chemical Corporation - NON COMPETITION AND NON SOLICITATION AGREEMENT,3554,22633,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\Quaker Chemical Corporation - NON COMPETITION AND NON SOLICITATION AGREEMENT_cleaned.txt
QuantumGroupIncFl_20090120_8-K_EX-99.2_3672910_EX-99.2_Hosting Agreement,17867,115630,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\QuantumGroupIncFl_20090120_8-K_EX-99.2_3672910_EX-99.2_Hosting Agreement_cleaned.txt
RaeSystemsInc_20001114_10-Q_EX-10.57_2631790_EX-10.57_Co-Branding Agreement,5914,38064,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\RaeSystemsInc_20001114_10-Q_EX-10.57_2631790_EX-10.57_Co-Branding Agreement_cleaned.txt
RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement,6999,43487,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement_cleaned.txt
RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement,16147,99232,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement_cleaned.txt
RareElementResourcesLtd_20171019_SC 13D_EX-99.4_10897534_EX-99.4_Intellectual Property Agreement,5637,34080,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\RareElementResourcesLtd_20171019_SC 13D_EX-99.4_10897534_EX-99.4_Intellectual Property Agreement_cleaned.txt
ReedsInc_20191113_10-Q_EX-10.4_11888303_EX-10.4_Development Agreement,4448,28271,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\ReedsInc_20191113_10-Q_EX-10.4_11888303_EX-10.4_Development Agreement_cleaned.txt
REGANHOLDINGCORP_03_31_2008-EX-10-LICENSE AND HOSTING AGREEMENT,8984,55627,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\REGANHOLDINGCORP_03_31_2008-EX-10-LICENSE AND HOSTING AGREEMENT_cleaned.txt
"Reinsurance Group of America, Incorporated - A_R REMARKETING  AGREEMENT",16237,100831,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\Reinsurance Group of America, Incorporated - A_R REMARKETING  AGREEMENT_cleaned.txt"
